Phenotype,GUIDE Lat0_Contrib,GUIDE Lat0_LogW,GUIDE Lat0_Cos,GUIDE Lat1_Contrib,GUIDE Lat1_LogW,GUIDE Lat1_Cos,GUIDE Lat2_Contrib,GUIDE Lat2_LogW,GUIDE Lat2_Cos,GUIDE Lat3_Contrib,GUIDE Lat3_LogW,GUIDE Lat3_Cos,GUIDE Lat4_Contrib,GUIDE Lat4_LogW,GUIDE Lat4_Cos,GUIDE Lat5_Contrib,GUIDE Lat5_LogW,GUIDE Lat5_Cos,GUIDE Lat6_Contrib,GUIDE Lat6_LogW,GUIDE Lat6_Cos,GUIDE Lat7_Contrib,GUIDE Lat7_LogW,GUIDE Lat7_Cos,GUIDE Lat8_Contrib,GUIDE Lat8_LogW,GUIDE Lat8_Cos,GUIDE Lat9_Contrib,GUIDE Lat9_LogW,GUIDE Lat9_Cos,Max_Contrib,Top_Latent,Max_LogW,Num_Significant
carbomers,2.015825625359883e-05,0.015716830415106593,0.008008892334693634,6.969692981074518e-05,0.02966971506485184,0.030186213056038965,5.265989293246891e-06,0.007963869770298487,0.0022818306735431647,6.825661580862116e-06,0.00907822506690201,0.0067151262469194745,3.518900914799297e-06,0.0064993469219228805,0.004835911695047206,1.9013812494020628e-06,0.004768133702462546,0.008128178053655153,4.1236657060868814e-08,0.0006989339583533256,3.513121612986611e-05,1.944808328964913e-06,0.004822576112043603,0.008303046555913181,2.47213500304794e-05,0.01743804039153837,0.010203379303255558,8.046404621870252e-07,0.003095904837521061,0.0007537498165920561,0.00019957272355246663,GUIDE Lat59,0.05134723686195475,0
movicol oral powder,2.538801962310761e-05,0.01767622872111668,0.011538344788213426,6.629206649806607e-05,0.028912583880702253,0.032843674252287285,2.1447798398927107e-05,0.016220760615061065,0.010631177132049436,1.5088546691462492e-07,0.0013379402839563863,0.00016980561009145493,1.2999546731501724e-06,0.003938838680140282,0.0020435945073389587,1.077917581525311e-06,0.003585270247038412,0.005271142423469872,3.606451789047574e-07,0.0020702248630528647,0.0003514674069043516,1.528681695933965e-06,0.00427294997696792,0.007465741115591418,3.157115471421213e-06,0.006153774913820643,0.0014905876119505983,1.8090009460009087e-06,0.004650236331762555,0.0019384711376245305,0.00017481461823632975,GUIDE Lat39,0.04788862907354587,0
mirena 52mg intrauterine system,7.501085807523237e-09,0.0002979588370278763,2.9892634818907834e-06,2.6049579716559022e-05,0.01790963870922245,0.011316608081424054,4.939726077842826e-05,0.024849373702884793,0.021469744600005388,7.025068446967733e-06,0.00921125341178124,0.006932351248616242,2.6741118777536216e-07,0.0017820665691825814,0.00036861369485536205,2.0764164586956088e-07,0.0015699499142647435,0.0008903464550240665,2.314115262929133e-06,0.005263207320690661,0.0019774945219723384,6.256294994687023e-06,0.008687533576399535,0.02679158793246139,0.00011198677692745424,0.03793794712707457,0.04636167973723343,1.9252009052818002e-06,0.004798070487252943,0.0018089309039874505,0.0002631135360065371,GUIDE Lat89,0.059436305875046766,0
pyridoxine preparation,3.7733905056048484e-06,0.006732034581017963,0.0013601978096227524,2.0176451322234672e-05,0.01572404714057127,0.00792849203899781,7.84091378616613e-05,0.031531809348995785,0.030826267717555915,2.9188602740422947e-05,0.018980280094728505,0.02605394913202534,1.9018213055214255e-06,0.004768688445655699,0.002371329244245985,1.4899356343020661e-06,0.004218188324422927,0.005778862139413006,3.934168793722763e-07,0.002162468567545461,0.00030409798832486577,9.650002210528425e-08,0.001069653289885828,0.000373799662737306,7.807392978132391e-05,0.03146200858730296,0.02923672430830702,2.3573975571555686e-06,0.005312496898957927,0.0020035906945308937,0.0002493117927834397,GUIDE Lat59,0.05776024562826016,0
zoton 15mg capsule,1.5507706579854287e-05,0.0137552881912394,0.008909377102331755,1.4468005378412469e-06,0.0041563871586205925,0.0009061162511971279,3.583817509449807e-07,0.002063702810182126,0.00022455855326452816,4.8676920516508144e-06,0.007654099200123032,0.006924888705585698,7.040149945268239e-07,0.0028951968082501947,0.0013990508687863972,1.6200861132113052e-06,0.004399474866617241,0.010014802148758686,1.5128017385026424e-06,0.004250590166802465,0.0018636829002055726,1.4433292298880724e-06,0.004151374267399297,0.008910587655550192,1.6197429208237793e-05,0.014062643502634562,0.009667144512209052,3.4657612669658216e-07,0.0020293476492501852,0.00046946613314558823,0.00011557530281950504,GUIDE Lat64,0.038566244646474616,0
thiamine preparation,5.3696373431343e-05,0.025938544632465955,0.03334752309993596,5.235707973790706e-05,0.025603805404564018,0.035446187793373087,5.785439535371065e-06,0.008351061581385733,0.00391867218606924,8.032628644626097e-09,0.0003083388399923406,1.2352823975156878e-05,6.926139992175979e-07,0.0028715808906052526,0.0014878588150250803,1.5955379098761169e-06,0.004365849321959336,0.010661793395836262,3.881793474763803e-07,0.0021479903473597276,0.0005169413728076175,2.4119924515252957e-06,0.005374035986169803,0.01609665903755785,1.5456239305829e-06,0.004296679092234012,0.0009971828808850514,1.4020383851036045e-06,0.0040912821289202615,0.0020529784419104167,0.00013047404886578192,GUIDE Lat89,0.04108393795522139,0
Mean ISOVF in posterior limb of internal capsule on FA skeleton (left),6.344008558962766e-05,0.028264245877707397,0.028824146412532763,1.175354277614082e-05,0.011951131568618422,0.005821527841716339,2.5826999150968958e-05,0.01783142965257223,0.01279825006314189,5.828144042174017e-07,0.0026334336664746187,0.0006557116623274374,1.1844209279333044e-06,0.003758963702596068,0.0018614466664303927,6.507845503399706e-07,0.0027832371251615222,0.0031815183849009366,9.613663625807188e-07,0.0033851230424536637,0.0009366381793469345,3.0433920710186086e-06,0.006041154547928618,0.01485907494905332,6.11312290727199e-06,0.008586578520403957,0.0028854142777824947,7.173792125163704e-07,0.0029226387801691484,0.0007685061386799364,0.0003070016571351298,GUIDE Lat14,0.06452489550247378,0
Weighted-mean OD in tract middle cerebellar peduncle,5.816457207049892e-05,0.027027764182988613,0.01893826693073797,5.567026423240834e-07,0.002573588914246862,0.0001975970564102118,3.3629738873291334e-10,6.307228520989041e-05,1.194233198098619e-07,2.4703373062553347e-05,0.017431575088378688,0.019917181895513766,1.0865005733795406e-06,0.003599574621981473,0.0012236676710389324,9.860909696600281e-07,0.00342854613861118,0.0034546430931028695,7.57567953882886e-06,0.009569268598943116,0.005289243130579225,7.774060004493065e-07,0.0030428764665191466,0.002720011613496192,3.4359495359763764e-06,0.0064217213145579995,0.0011621998819701228,3.738748572407812e-07,0.0021079452997517867,0.0002870210934099947,0.00016605926926176713,GUIDE Lat86,0.04661335458659639,0
nabumetone,2.1232366427575333e-06,0.00504019382844202,0.0011243976121914478,3.51746339375637e-07,0.0020444638696721284,0.00020306103346053384,1.0213535178603414e-06,0.0034895527453137815,0.0005899042858757077,1.602427205500463e-05,0.01398608682544957,0.021013082228403406,2.7799342501354137e-06,0.005771993457613984,0.0050922283264505114,1.172349782997125e-06,0.003739677531726708,0.006680104086637947,2.9335869340045776e-09,0.0001863107432008209,3.3312767664322845e-06,9.66728965336543e-07,0.0033945878466292855,0.005501326474999204,5.403306434260854e-05,0.026022074294963473,0.02972579415928462,5.533606876042525e-07,0.002565829740418884,0.0006909325842202684,0.00013285393364710735,GUIDE Lat27,0.04147365330210961,0
perindopril,1.4731841849340357e-05,0.013401515469457023,0.010006130749132794,2.208108205405505e-05,0.016462882867921934,0.016349518568055738,5.184174921161272e-06,0.007901204900790156,0.0038403669252633542,1.4623992391639418e-07,0.0013171512371430764,0.0002459603001180028,5.022309279656653e-07,0.0024440773801001872,0.0011799521860204165,3.5899421162656325e-06,0.006565113297409976,0.026236208873923306,2.761108358499738e-06,0.005752287637761878,0.00402145131571512,4.6377666612202675e-06,0.007469587380480775,0.0338500405619306,3.4495403777044034e-05,0.020671817859415097,0.024340119851198123,4.5797326335217893e-07,0.002333610741563537,0.0007334239842607206,0.00013357089810408273,GUIDE Lat64,0.041590432886314456,0
cardicor 1.25mg tablet,9.187489246075022e-05,0.03422956567262936,0.02806950785668383,1.8616517716377135e-06,0.004717785553315577,0.0006200288448471377,2.6508662265738768e-05,0.018069941492146354,0.008833030191499901,8.683656496128642e-08,0.0010146194994548217,6.56947291255134e-05,1.4589393146358035e-06,0.004173870012280999,0.0015417963461205628,2.0015829805203227e-06,0.00489285292890773,0.006579851044699866,5.662773930310742e-06,0.00826122027878402,0.003709859119122385,1.7443579562247675e-06,0.004565957049458361,0.005726835896271771,4.7388459632141327e-07,0.0023739122955497996,0.00015040521700047206,6.300347822863105e-07,0.002738366599306528,0.00045384581875233245,0.0006959189081064538,GUIDE Lat89,0.1004934303157572,0
co-dydramol,7.893849189705114e-06,0.009770353917881303,0.005282011913336068,3.627142114557479e-06,0.006599295493377098,0.0026457610279777355,1.2398174555353946e-06,0.003846246889946649,0.0009047992799320966,1.1623792690560813e-07,0.0011741006143688169,0.0001925964791030213,4.812551104211639e-07,0.0023923527205111745,0.0011138782805764952,2.3393313608766453e-06,0.005291978057252311,0.01684250955704601,5.3490372029750064e-08,0.0007961240072856559,7.674965095469224e-05,3.259082759592217e-06,0.0062530640724761865,0.02343403713661197,1.392191495186126e-06,0.004076822618021821,0.0009677471070352906,2.0673929370067504e-06,0.004973091586465491,0.003261665632970919,0.00010060304927487563,GUIDE Lat27,0.0358807762498174,0
beclomethasone dipropionate+salbutamol,1.700286674952293e-05,0.014413647164135445,0.005145673337437028,4.099355816629556e-05,0.022581734195112224,0.013524187050593476,4.3236079926356485e-05,0.023206878466100186,0.01427086574741937,1.708668848216644e-05,0.01444970911675522,0.012804655514927474,7.816629564518023e-07,0.003051225338912015,0.0008182601896107172,1.0085868983977731e-06,0.003467588115151903,0.0032842627276254833,2.9947181947969874e-07,0.0018860963314866373,0.00019434181822976208,6.070368101705996e-07,0.002687767682759859,0.001974132334185109,6.604578991522714e-05,0.02885712097496496,0.020764312384758763,6.128519327046722e-07,0.0027006505236062545,0.00043730201575299963,0.0001909793082601776,GUIDE Lat89,0.05016982582502931,0
zirtek 10mg tablet,2.4317514357038242e-05,0.017292253951084732,0.012725748040742729,4.789324696657427e-05,0.0244578222656363,0.027322089679775917,5.605844039496988e-07,0.002582572376292379,0.0003199551454591771,2.266409433840975e-05,0.016682843887785286,0.02936922219253079,4.6334897184342395e-07,0.00234730355919159,0.0008387338544536652,1.3368857435830334e-06,0.003994650975637905,0.007527711034442226,6.017525134529716e-07,0.0026760075460581455,0.000675261970166887,9.850518727788307e-07,0.0034267321515911472,0.005539421521361515,2.9828667394390342e-05,0.019191694899877616,0.01621624678170449,2.8275240077638207e-07,0.0018325777844779656,0.000348880180612583,0.0001460449699559938,GUIDE Lat77,0.04357838416722175,0
clarityn 10mg tablet,6.346767392384608e-06,0.008750745288171477,0.006219519948074067,3.759211515794204e-05,0.021601595013423108,0.040158412591212084,1.5405441737440744e-08,0.0004270667609337679,1.6465024735870933e-05,2.372189191131279e-06,0.005329238863968596,0.005756301622407771,1.03370080887579e-06,0.0035106667563751634,0.003503894081414496,1.4625931107191e-06,0.004179118268736997,0.015421702284196327,2.237050123094088e-06,0.005174304949781669,0.0047007833673444336,1.8690620787414542e-06,0.004727216470892501,0.019681997987823177,3.920487063128645e-08,0.0006814840885389018,3.991137245576786e-05,9.726615969243032e-08,0.001073896247069948,0.00022473561902593107,4.591762653719367e-05,GUIDE Lat54,0.023934535794113324,0
cerazette 75micrograms tablet,1.781611403286409e-06,0.004614711778337298,0.0010190665725477012,9.907244558608347e-06,0.010960257958975842,0.00617757387480021,4.5949180199583e-06,0.00743470875008735,0.0028664956565862204,2.2643604348106507e-08,0.0005178175773457498,3.2071927868153715e-05,1.2261018300302044e-06,0.003824819576622271,0.0024258723422714754,8.380324899677586e-07,0.0031597209695015003,0.005157686450785911,1.4790247487042018e-07,0.0013246285570830665,0.00018140750602061717,1.2911873459051148e-06,0.003925474036435573,0.007936335284499642,6.173503280531385e-05,0.027870089973111977,0.03668374024586294,7.933819165940908e-07,0.003074093012051501,0.0010699850946671616,0.00010587390611859374,GUIDE Lat27,0.03684593766453373,0
sulfasalazine,8.092877291881588e-06,0.00989413013611774,0.005907072947890324,1.5062026398334894e-05,0.013553148498633944,0.01198473056202318,4.876862768957269e-06,0.007661368753805336,0.0038823426422468187,2.8487415991310065e-06,0.005843462597686337,0.005148875283311299,1.4857995804880451e-06,0.004212301198349186,0.003751296916957509,5.787974109687828e-07,0.0026243152763537124,0.0045456968192187815,1.40001681908881e-07,0.0012887097807420275,0.00021912547522284355,1.6175524673902004e-06,0.004396016064707603,0.012687291805971331,4.9459590019250676e-05,0.02486547775012577,0.03750353840517355,3.5792021038100435e-07,0.0020623703703434317,0.0006159726916493063,5.7380666019266684e-05,GUIDE Lat54,0.026839599744315434,0
trimovate ointment,1.783747077509785e-05,0.014768971659794053,0.013604017537101849,5.875321753398996e-05,0.027168275666187756,0.04884735533105293,6.711521961435039e-06,0.009001222790484294,0.005582630353248191,4.414423440410385e-07,0.002290995176052398,0.0008336770268842153,4.149261390256311e-07,0.002220944821817348,0.001094602746471914,5.142363023529463e-07,0.0024731989518618205,0.004219890180614969,2.096011953202858e-06,0.005007590841976917,0.003427819166523057,2.70394832440774e-06,0.0056920461093719725,0.022160189485611673,6.151231235780853e-06,0.008613562082303319,0.004873582427920257,4.891053359104203e-08,0.0007612489583348528,8.795128061359863e-05,5.875321753398996e-05,GUIDE Lat1,0.027168275666187756,0
fenofibrate,8.42398620021711e-05,0.03272445716464583,0.020115363467440153,2.1527432587896157e-05,0.016251394663789807,0.00560373987535368,9.953143542469755e-06,0.010985932560676768,0.002592116122983689,2.4108263700270267e-06,0.005372728818457379,0.0014254963416722498,1.1904523127696818e-06,0.0037685635916279584,0.0009832729023249117,5.0291294835316e-07,0.0024457409761389102,0.0012921340263511295,5.38839083629345e-07,0.0025318405542695843,0.00027590499667772987,1.9907557069855916e-06,0.004879527529003526,0.005108217499962001,2.606028593535452e-05,0.017913392491968414,0.006464601640377885,2.6518939869770574e-07,0.0017746328529247546,0.00014930427885634937,0.0006853310954039418,GUIDE Lat10,0.09964985580523839,0
iron product,9.611841049454499e-06,0.010793609996383251,0.004748988402121868,1.998288586430311e-05,0.015647111287733106,0.010762873309861814,8.480333606524482e-06,0.010130895057427945,0.004569739191326084,4.5005736486133374e-07,0.0023133012863438486,0.0005506204512380781,4.689388066992662e-07,0.002361458262921077,0.0008014243483176668,7.552932517130245e-07,0.0029991382860198577,0.004015268957495055,1.776997616694831e-06,0.004608701120966613,0.0018826587765770695,3.3368050375517644e-06,0.006327720575740513,0.017716035209657453,1.557767144416355e-05,0.013786763944047594,0.007995569862968968,6.709653842205971e-07,0.002826200481527546,0.0007816287076642925,0.0001693960958938174,GUIDE Lat89,0.04710288186044691,0
furosemide,8.37921965561823e-06,0.01006962574722919,0.00521763537996846,3.0224750148884334e-07,0.001894835866044334,0.0002051674034812424,2.2522704990274213e-06,0.0051919816762953834,0.001529588633857677,4.1396006726075175e-06,0.007053708806494512,0.006382907286078607,4.4603886499872454e-08,0.0007269335938949543,9.607152469113807e-05,2.1626484763529035e-06,0.0050870276643132295,0.014489740002583915,4.741605275022775e-07,0.0023746052119518676,0.0006331196424465242,2.5141140633684836e-06,0.005487327710761298,0.016822723312176775,3.687888029128915e-05,0.02139078747552787,0.023856143125206043,1.0695730342249335e-06,0.0035713090092588024,0.0015703138248145093,0.00010106455724227968,GUIDE Lat89,0.035966202470952995,0
multivitamins capsule,2.1611926372970396e-05,0.016283838462744463,0.024090656132783227,5.0946813354266025e-06,0.007832099448230217,0.006190812712278006,1.148965970940482e-06,0.003702034862781207,0.0013968387165523807,3.842668035793466e-07,0.0021371112913527858,0.0010606643045482436,1.133653030606608e-06,0.003677178351468433,0.004371063671607158,1.0321690387070226e-06,0.0035080542338122573,0.012379710393507588,5.666677930357404e-07,0.002596589039128708,0.001354484122141155,2.0983742157272196e-06,0.005010428036379888,0.02513502166939151,6.324555050508108e-08,0.000865750265151073,7.32381693838845e-05,4.866528585922984e-07,0.002405768515997344,0.0012790286893835652,2.1611926372970396e-05,GUIDE Lat0,0.016283838462744463,0
propranolol,5.099833577604881e-05,0.025260046390846006,0.01700029834819904,0.00010760106917763339,0.03715735802090226,0.03910142792962513,4.5956406638156515e-06,0.007435298301736915,0.001670823408037902,2.6603468550561e-06,0.005645670350504337,0.002195981812488022,3.581561086851777e-07,0.002063051501311172,0.00041297592257272546,5.3053336012185956e-06,0.007993834875048041,0.01902907793893923,7.623398543923762e-08,0.0009505922562604267,5.449283505490653e-05,4.859876859819339e-06,0.007647898847932849,0.017408725518950362,2.7387818055190585e-05,0.018373249836006758,0.009484410161738554,5.00265163016719e-07,0.0024392761573166417,0.00039319379725525976,0.00019790572801325597,GUIDE Lat39,0.05112063873569551,0
dermol 500 lotion,8.07714733376603e-07,0.003101834421009914,0.0008133514731324345,2.5444017507482117e-06,0.005520489459628586,0.0027930674921313836,1.4565379129142159e-05,0.013324444602353977,0.01599653773059754,5.1329174806903356e-06,0.007861697116066647,0.012798953801306101,7.67072481941299e-07,0.0030225151226538588,0.002671827933059483,7.580494699552822e-07,0.003004624356309938,0.008213387431205978,6.089511093355941e-07,0.002692015371518201,0.001314900583057171,1.3817800909471353e-06,0.004061478946463384,0.014952036801574621,1.003338216411394e-06,0.0034585179149048124,0.001049590669383714,3.091160865406838e-07,0.001916292113110116,0.0007339183008651504,1.8045196706303285e-05,GUIDE Lat59,0.014856151309031297,0
pregabalin,3.3246003478114516e-06,0.006316054467181977,0.0017137078563972071,7.315318719186057e-05,0.030420764775478885,0.04110608216472035,2.3421587347205653e-05,0.016964603636296212,0.013167326823668474,2.8838779632278568e-06,0.005879629703570674,0.0036809859222309634,2.0715361039251266e-06,0.004978100583658791,0.003693530406877564,1.1821342691661758e-06,0.003755317795508569,0.0065564485455324485,2.132589516389111e-06,0.0050513466467197515,0.002357191416090865,3.280030704128248e-06,0.0062732713182480845,0.01816838919085367,3.965596698658691e-05,0.02220109828069292,0.021235292141117725,2.95201603271281e-06,0.005949152422170864,0.0035877478400838138,0.00012101668705682056,GUIDE Lat77,0.039502104563017275,0
Mean ISOVF in splenium of corpus callosum on FA skeleton,9.669517234917202e-05,0.035150026978483524,0.03157572652466563,3.390833141713755e-05,0.020491122469872693,0.01207064482550291,2.326457151431158e-05,0.016906564067917188,0.008285668748119993,4.232648985990965e-06,0.007133183651082634,0.0034225574781943874,2.1192186390835706e-07,0.0015860777678080385,0.00023937354709490817,1.848253971021413e-06,0.004700687241484842,0.006494036365365429,6.172306031438376e-07,0.002710311002020639,0.0004322014805332058,2.932903625802323e-06,0.00592973223377289,0.010291709669799599,0.00010028211407667289,0.03582126362447031,0.03401922338879091,1.510379460863565e-07,0.0013386171886548457,0.00011628949629754878,0.0005924306461413012,GUIDE Lat97,0.09200475167825493,0
paracetamol,0.0002938623665943137,0.06303693211767082,0.008977507620129508,0.0001736587348663119,0.047721944622849906,0.005783409380828432,0.00013246619163350662,0.04141037777924885,0.004413679662806212,0.00011283557956516656,0.038087385738212694,0.008535870366146166,2.6524130780136817e-06,0.005637191523327513,0.00028028819143410653,1.002506031604525e-05,0.011026044951767114,0.0032953633929199205,3.7752510501155596e-07,0.002118235492405044,2.473135359925798e-05,3.457253152344417e-05,0.02069544760153452,0.011349694335539702,0.0007862287382712794,0.10748866913458434,0.024952443376100326,2.1063936060413654e-06,0.0050200479634955695,0.00015172501756617005,0.007261858525088272,GUIDE Lat20,0.4013967131527196,0
dovonex 50micrograms/g ointment,8.955025684748053e-05,0.033777669978999364,0.01983861802457548,1.3918954514626008e-05,0.01302102344055777,0.0033614502424410713,4.333305430707469e-05,0.023233560216565023,0.010470027665083998,1.0165314838856598e-05,0.011103871883426536,0.005576418381915291,6.899959153697014e-07,0.002866130614611646,0.0005287409288378722,2.1216803091041202e-06,0.0050383356262707815,0.005057420139151199,2.3765926514306808e-07,0.001679811797401959,0.00011289886317634933,7.655828809620064e-07,0.0030195687821639072,0.0018225437696946024,1.7714792448943778e-06,0.004601501856661526,0.00040769276280736043,1.0660929411359705e-07,0.001124356740847354,5.568593364378934e-05,0.000398258345886643,GUIDE Lat77,0.07418256056061731,0
tibolone,1.5199846364003207e-05,0.01361596322866328,0.00710416163433949,8.082326208936232e-05,0.032030453567357856,0.041179920358991956,3.3646877438485547e-05,0.020410168881728846,0.01715150958401933,5.426171431044211e-08,0.0008018488718244653,6.279962964410878e-05,1.1503375070495176e-06,0.0037042531528421806,0.001859733636663834,3.2949865142929097e-07,0.0019786032532487278,0.0016570353952966802,1.2229062036965016e-06,0.0038198101526548947,0.0012256233408829437,5.375428165314369e-07,0.002528784502917944,0.0026997768675180527,3.951284617405519e-06,0.006890126720888641,0.0019185110435867851,1.532625394347853e-06,0.004278485059510851,0.0016889450149457767,0.00019645143909863676,GUIDE Lat27,0.05092225563872816,0
polytar liquid,5.5357339874808485e-05,0.026348256359164192,0.019178320252297185,1.2549204927356637e-05,0.012354578527680713,0.0047394402996184925,2.1851510716594783e-05,0.016375502770646557,0.008256590963545755,1.3680449800612919e-05,0.012907351054735927,0.0117361504198044,5.982472646525388e-07,0.0026681783265002307,0.000716915393634612,1.3629804942318506e-06,0.004033627498430893,0.00508076961813916,2.0926074121229242e-07,0.0015760699640970318,0.00015545809893428552,1.4138869448950826e-06,0.004108614442511686,0.0052637010054201695,1.0374874926982858e-05,0.011219187332404353,0.0037339678804220356,2.504438965435052e-07,0.001724490129517328,0.00020457457810297636,0.00015372714461298536,GUIDE Lat77,0.044764340656639666,0
fybogel orange s/f granules,3.878117410817368e-05,0.021948848790112992,0.025041262702366528,7.554087855498381e-05,0.03092996080883199,0.05317319962553931,6.703664805743706e-07,0.002824934782122648,0.0004720972929408782,1.7958801090331057e-07,0.0014598640780839319,0.000287145852409342,1.2149387438787618e-06,0.00380729213424211,0.0027135728344464577,1.313051679361678e-06,0.00395872043490381,0.009122662301089208,1.0403918150561544e-05,0.011235079141892323,0.014405304310145209,3.9086791403100756e-06,0.006852588332515851,0.02712104789761559,1.5100982983881371e-05,0.013570932042091484,0.01012961275952936,1.0945275004007172e-06,0.003612901639786365,0.0016663560665525778,7.554087855498381e-05,GUIDE Lat1,0.03092996080883199,0
chlorphenamine,5.4941972556747445e-05,0.026246347341312485,0.032377333830406224,3.6422216746786963e-06,0.006613102534975488,0.002339799811758946,2.4794027346550698e-06,0.0054490790260535455,0.001593557944342524,3.991934749093996e-08,0.0006876706867270332,5.825191479995656e-05,5.669588834988632e-07,0.0025972578575466226,0.0011556870054461128,1.305499803067939e-06,0.003947268457964665,0.008277861470847832,1.4207954008355538e-06,0.004118687079898296,0.0017953892369135663,2.3937463222864455e-06,0.005353546318441058,0.015158496686458633,5.847307603279565e-06,0.008396019713745201,0.0035796876253193504,8.105573343642673e-08,0.0009802268798336353,0.00011262282928907585,7.668280317719802e-05,GUIDE Lat39,0.0311708275554379,0
nasonex 0.05% aqueous nasal spray,6.4804686947701175e-06,0.008843357283283127,0.0033498134446407,4.16313258059406e-06,0.00707389031757492,0.0023459023904074355,2.7935750886368352e-05,0.018559927251971437,0.015749200137210016,8.420944242491382e-07,0.0031673970287396202,0.0010778663959551652,1.1302558512694372e-06,0.003671641409403849,0.0020208905748717526,1.1081110554746237e-06,0.003635344339954288,0.00616313953250799,5.680495689060052e-07,0.002599762333401087,0.0006296376337252788,3.935777326763345e-06,0.006876486888258683,0.021861799018012325,4.114364228647408e-05,0.02262407246536196,0.02209374278988991,7.628759790474429e-07,0.0030142073984444078,0.0009297667320591198,0.0001207472625178505,GUIDE Lat27,0.03945622655284834,0
citalopram,3.4952289332554585e-05,0.020811429416062965,0.01404278551932627,0.00012274181437847126,0.03979475918412735,0.053758317316391024,2.906281060379415e-06,0.005902576604471406,0.0012735007236200427,1.3331461053732436e-06,0.003989034479239942,0.0013263108443374286,8.16543234408234e-07,0.0031188006206160942,0.0011347721034595513,1.8146448817645233e-06,0.004657523441786436,0.0078446539831229,3.3653374799304156e-06,0.006354912135667717,0.002899322310634287,1.2498163150816134e-06,0.003861793714531635,0.00539591375069066,1.2704780287087163e-05,0.012431995382121091,0.0053027011140562574,1.8197518855847557e-06,0.00466410764078194,0.001723834912240782,0.0001934341694209515,GUIDE Lat72,0.050508553316519864,0
evening primrose oil,5.4778104136708916e-05,0.026206042867551238,0.02105031032211081,9.624259845256904e-05,0.03506452292846811,0.04031756891440753,9.241996157904312e-06,0.010581402910959487,0.0038734792808293294,3.8112323915950566e-06,0.006765966352816959,0.003626660251704829,1.0929134380096962e-06,0.003610225732920359,0.0014527440362053351,3.3765073440537944e-06,0.006365526113275095,0.013961230971981677,2.1163927329431852e-06,0.005032017426812086,0.0017439659692514967,4.404153641703125e-06,0.007277450144071573,0.018186751806358085,1.0862261953100767e-05,0.011483070899420052,0.004336348033605346,1.5264671011947772e-06,0.004269838635944673,0.00138307207260036,0.00024060332900814412,GUIDE Lat83,0.056681573640808,0
doublebase gel,3.7423933068875154e-08,0.0006658135064253698,2.5429164477386748e-05,7.039971486753169e-08,0.0009134544344530541,5.2146967138025994e-05,3.411046161315811e-06,0.006398237045371746,0.0025278669286987556,3.11652658804255e-07,0.0019241558178438754,0.0005243767599241621,7.243653404799089e-07,0.002936882995028052,0.0017025197364445139,2.2806958443193088e-06,0.005224837139477332,0.01667456613007187,5.463628656107236e-08,0.0008046142763010939,7.960751668108172e-05,2.591360888434499e-06,0.005571521670763185,0.01892133331948449,6.238746814359743e-07,0.002724904748904166,0.0004403848582588282,1.2642237582333898e-07,0.0012245273553990958,0.00020254077564182748,8.997894326884381e-05,GUIDE Lat73,0.03386140969731616,0
amitriptyline,2.4376724848163152e-05,0.017313701633994875,0.005542067102604528,4.446337109065983e-05,0.023542493306207394,0.011019814981046927,2.6502416090577278e-05,0.018067769432823656,0.006571520108267976,1.6736785796693457e-07,0.0014092387229179032,9.422332349070786e-05,3.7831259135261826e-07,0.0021204489463204617,0.00029750827566153075,3.319556613918488e-07,0.0019859833720857656,0.0008120467125224401,1.8943583353634286e-06,0.004759271873799468,0.0009235252991880645,2.411832874973721e-06,0.005373857120612232,0.0058922994358753785,9.335181556828693e-06,0.010635254972686203,0.0022048119160577857,3.3886059965428653e-06,0.00637700315451527,0.0018164496227299112,0.0006357689042314735,GUIDE Lat72,0.09562813193399185,0
Weighted-mean OD in tract forceps minor,0.00015233311308206215,0.04455116640943614,0.03171071429744662,6.460434250578268e-05,0.02853053418735648,0.014660504311575995,1.6873729063765005e-06,0.004490371007585948,0.00038309521477188205,6.884872686989422e-09,0.00028545385547984285,3.5489310151067532e-06,8.253526286668373e-07,0.0031356395711598564,0.0005942963682503345,9.564728037394602e-07,0.003376463200636069,0.0021423421936224655,6.528591356342093e-07,0.002787683990707841,0.000291421394678382,1.2159545450426933e-06,0.003808890361546188,0.0027200082504714377,1.4565711106617942e-06,0.004170464883103686,0.00031498926523138574,1.8842518104060574e-07,0.0014954122182172529,9.24818495496679e-05,0.0005246633204076346,GUIDE Lat64,0.08611089421042606,0
carvedilol,2.027200006607981e-06,0.004924239247035722,0.0014283768839889405,4.667971773113828e-05,0.02413763232687027,0.03585501654104841,2.8887779336342357e-05,0.018880150569411776,0.022199557644560865,3.103444578587145e-08,0.0006062757077282893,5.4147716287388406e-05,1.8539646013218087e-08,0.00046852213557025253,4.5185540546919375e-05,2.4530237387519205e-06,0.005419834653950833,0.01859741033178512,6.688171855325551e-07,0.0028216579543782435,0.001010517589498605,2.8842893018837867e-06,0.005880051817790173,0.021838671063986976,4.163719797806729e-05,0.02276278798852721,0.03047755079443297,3.258386426539822e-07,0.0019675587078409958,0.0005413207317762092,5.207861786167923e-05,GUIDE Lat67,0.025533701730582788,0
